,label,predicted_label,content
1154,0,1,"Το ίνει δεξιά, αοδεξιά, νεοδεξιά, αοκοδεξιά ! άξει ην καλεη είαι κολλημένο, η ειεη είαι κάγκοα . ν ο ίξει μ ο ναζί Σ  ΣΥ ΦΣ !"
1155,0,0,@USER α έει ελειει ο άθλημα μέι ε . ιακοέ θα είαι λογικά . ε θα ο κααλάβει .
1156,0,0,άει λίγο αγά α ελεαία εειδια ;  ιδέα μο είναι erwtasmeta
1157,0,0,"giatinparea οι θεαε εοιν εκομν ,ήιαν κολη Φη"
1158,0,1,α; Χηιμοοιηε ληθνικο; οο αναγγο λαμα αν ! shoppingstar
1159,0,0,άοα βάλε 4 ήνε και 2 αγκοκοε για ην αια gntmgr
1160,0,0,@USER α ο  δει εγ δεν αξιζον αν ..  δει ολ καλεα . ν  μεαξ αιζει να ε λαβει ειοεα βζια κλο κ μονια α οι νικ ικ ..
1161,0,0,ναιίλα οβλέεαι και ήμεα .αληέα έμη μο ! KokkinoPotami
1162,0,1,οοδεικοί οι οινικοί .. εκλογε2019 ΣΥΡ_ξείλε
1163,0,0,"ααιοδοξη, λαη και με ολ βαικο γοο ελικα η αγαηη ιλιια . shoppingstar"
1164,0,0,"-ο ονν είαι; - ... -αλε, ο ονν είαι; -... -Σ ΧΡΩ Σ ; -ΤΣ Ρ  Υ, μεά ..."
1165,0,0,Ψήο ε οέιν δαγκο shoppingstar
1166,0,0,@USER έα ην η 5 αδα είαι !
1167,0,0,"Σο μεαξ μεά α 1 μήνα είο λένε  η οά είδαν οάθεια α ην Σοζάνα,κι μ ην κάηαν ο και και ην έβαλαν ξανά μέα ί να καανοεί κανεί ον λγο GNTMgr"
1168,0,0,   Υ  ΤΡ ! Τ Ρ Τ ΤΣ ΡΤΣΤΥΣΣ ΣΤ ΤΣ
1169,0,0,Σγνμη ην διαήμιη ο whats up δεν αίζει ο λα αι ην μονέλο με α μλε μαλλιά ; gntmgr
1170,0,0,survivorgr αα ε αλακα οκ οκ είαι ήμεα
1171,0,0,Χαλί μαο shoppingstar
1172,0,0,"@USER ειαι ε καλο δομο, ειναι βεβαιο  ο εξεικο αει μεγαλη ζηηη για ελληνε αιειε ο βαιζον ο αλλο αιε ι λογο"
1173,0,0,"αίνα: Tο έ βγάλει ε 2 ογαίε, εαι Twitter: Bικμαε ην 9η ογάιη gntmgr"
1174,0,0,@USER άμαι αλλά αέδειξε ι είαι ολ λίγη ην άξη . Το να διοικεί οικ δεν είναι εκολο ιδί αν δεν δείνει η ο αάδειγμα .
1175,0,0,Ωαίο ο κονεάκι αλλά γιαί η έηαν μοά α α ο βμανο; GNTMgr
1176,0,1,"@USER ειμενει να ε ον μαβο για ο εναεο και εηανεεαι κιολα, μα οο μαλακοιοα μοει να ειαι;"
1177,0,0, ο νιμο εααγγή ί ί η άθα .....έβαλα κάι αλ και βγήκα α ο δον λίγο ..... GynaikaXwrisOnoma
1178,0,0,@USER Τι γκινιαζει; ιν δεν είαι;
1179,0,0,"Σε αάα ξενοδοείο η οεκλογική ομιλία ο ολη ηοάκη η Φλινα, λίγα ιλιμεα μακιά α ι έε ο οίειαν ην οεκλογική ο εκαεία ! Σήμεα; εεαι_ΥΤΣ"
1180,0,0,giatinparea αληέα ην αέα .
1181,0,0,"Την έει κάνει βοο άν ην λλη, ο αίο βάν ... GynaikaXwrisOnoma"
1182,0,0,"ο ο κάνει ον αα, δεν με ειθει καθλο ...! νο ο ααζήη και η Τη, καά ην γνμη μο, αίζον ολ αία ...και κάοιοι ο αίζον δεεεονε λο !kokkinopotami"
1183,0,1,@USER Σα και ην αλλάζει και ο ο λέει ένα άνθο ο δεν άει οε λε ο δημιο αλλά ο έλο κάθε ονιά νιθ ο μαλάκα η αέα αν μο να κααή α έη μο ληξιθεμα και να α δ ε 120 δει ...
1184,0,0,"αιδιά κάνονα ένα scrolling ο Twitter, μοεί να δει ο ο μαθή είναι, και ο ο έον αγαηθεί α'ο κοιν οι FF, δηλαδή ο μνο ο βλέει είναι θεικά λια μνο γι αέ .gntmgr"
1185,0,0,άθο κκκοα δανε ην λεθεία . gntmgr
1186,0,0,εει ο εγνη Σ ΣΤ ΥΤΡ η αινογιο αον ανθοι ο ζον μεα αο ο ναγκαμ αοιαζον μια ΨΥΤ Ωμε ελειε εοαιμενε οο !αν ο κλειον καοε θα ελαθον ολοι αοι μογκα η αοιια !eutixeite kalomesimeraki toprwino shoppingstar
1187,0,0,ια βαίια ην ν Ραολα μια αά είαι shoppingstar
1188,0,0,ίαι λανεκοειδέ ή αθενικ ;
1189,0,0,@USER ααα ιεε με και ολλε γναικε είναι ει λεον
1190,0,0,αθα οάλα έει εξελιθεί ε ολη νία και θα ο α ο κεάλι ο ! gynaikaxwrisonoma
1191,0,0,γαάμε δαμανίδη . ολ μ . poweroflovegr
1192,0,0,Υ   Ρ  Χ  Σ ! kalomesimeraki
1193,0,0,Το λα Το λαο άια ξινομονα 2019 μ .Χ gntmgr
1194,0,0,Σ Σ;
1195,1,1,εν μν με ο λένε ι δεν έε  κοιδοιαλι . ο δεν μο νά β οιο κοίδι είναι ιο ιαμενο α'α άλλα άει νά ει  έε . poweroflovegr
1196,0,0,Τει κι ο κοκο . ιαβαα
1197,0,0,"@USER εν καακίνει μ ο δεν είναι . ιδάλλ είαι αία . Το ίδιο κάνε κ με ο λάθο κ ο νιο ο οοίο μο ονον .μην ο καακίνει . α άε μεανάε ίι ο ,αο ο ονά ο κανακη μεαναεικο"
1198,0,0,αεε η αμοακη ην καμεα ! και ην μιηε ο κομο ολο ! οο και να λε ην καμεα εγ θα ειναι η εομενη λληνιδα masterchefgr ! η καμεα αναδεικνει μονο ΨΩΡΣ ! οι νικηε !survivorGR giatinparea MasterChefGR_Xeftiles
1199,1,0,"@USER λεθεα αιδια . α κοαν ο μιθο, θα μα κοον και ο ινα οανα κεννια ..."
1200,0,0,@USER Σε εαι ολ ιλαάκι μο να είαι καλά
1201,0,0,thevoiceGR αι μονο ο διαμανιε οι κανει ανεη ζη γοο η καμαι η αλλα ι μα νοιαζει !
1202,0,0,άι μο λέει ι ε δο νια ο θα ξαναγίνει ο MasterChefGR θα έομε αλλαγέ ο κιέ . εά ο ειν ιάκο έον αίει να κοάζον και να οκαλον ανιάθειε MasterChefGR_Xeftiles
1203,0,0,Mαη ο οοολο κι αο με ην μαμα ο ! gntmgr
1204,0,0,"@USER μεί μ  θα εβαομε η νθήκη η ενεη, ξείλα ."
1205,0,0,κοε νανίνε; έει ην ννα  να εεεί άλλη ..;erwtasmeta
1206,0,1,"@USER ο μονο ο α μλεκει ο μαλο ο ειαι ,εει κ εινο ααδειγμα ν μιμηθει .ο για ο βιιμο,θα μοοα να ε αοκαλε μβοθηα,μαμινιη μο ε"
1207,0,0,"@USER  Τοκία είναι νοεοα α με α ε εμλεμη καάαη . ικ η θέμα αν κ ο γε θα δεεί . ν ο ελνει μέ διακινην ο αμείβοναι αδά είναι νενοή ε λαθομεαναεη .  ην άλλη, ο ακιάν αγκλανέ λγεία γιαί έλνον;"
1208,0,0,@USER ν ο να είαι νιο ήαν ολιικ κιήιο η βολή μα θα έεε να έει μνο 10 άομα . ει ογ Υγεία ο κανίζει ην νένεξη ο ε κλει ο και ε είαξε ο αοάκη;
1209,0,0,γ αββαο ξημεμαα gntmgr
1210,0,0,Τη αά ο κιναλ για ην ίη θέη μο θμίζει εμένα ο δεν ήμον καλ ο μάκε και η μαμά μο έλεγε δεν ειάζει αγι μο είαι ο ην καδιά μο
1211,0,0,@USER  ίη είαι ελικά ;
1212,0,0,"οιο ανείαι ην οοά ο γε και μεανάε δεν είναι ιιαν, είε ο μηοολίη ημηιάδο . ""λλο ο γα άλλο ο μεανάη"", αάνηε ο κ . Ροολο . -λληλεγγη κα' ειλογή δεν άει . ι αοκάλε δηλει ελεν η , δεν έον έλο ."
1213,1,0,αι διακοί ον θα ξεον με αν ον ίλο μή λίζα . Το νο ο για οε μα ιβιι δι αιμ μη α αξ λα . DiabloIV DiabloIVgr
1214,1,1,@USER κ ο οε ααλο έον ξεαλει ε; αλακε με εικεαλαία .
1215,0,0,"@USER οικά εγ,  γναίκα, δεν βιν καμιά δημοκαία ε ολλά θέμαα ε οον ον ο .η ελεθεία λγο έ, άλεα ολ για αήν . ακμη αλε .α δεν είναι για ην ζήηη αή λα α έζηα ζ  γναίκα . άνα, μ, δεν καλείαι ε ανίοιο αγνα λεικήέαη"
1216,0,1,"α α άει άλια η Σοζάνα και καμια άλλη και η δικαιολογία θα είναι: ""αγθηκα"". gntmgr"
1217,0,0,"@USER Τίο ο ιναλ, καλ είναι, μην είαι μονοο"
1218,0,0,αλλαξαν α δεδομενα α λαιν . α λεει ααγοεεαι να ζηανε οι ανδε και ζηανε μονο οι γναικε . κι αν ειναι ολοι αημομοηδε και δεν ζηαει καμια κανεναν οιο θα οεει;
1219,0,0,"ξη και ελεαίο οο, ο ίδιο GNTMgr"
1220,0,0,ΤΥΣ ΡΥ Τ 5 GNTMgr
1221,0,0,XFactorGR ο ο οι κιε δημιογηαν μανα με αικε ειναι αλά αείο
1222,1,0,@USER αν δεν έει αίδια να ολεμήει αι εέλεξε να είαι αιικ α με ον Τία ο α ξεολάει λα ο νομα η καλή γειονία
1223,0,0,"KokkinoPotami -'λαο; Ω α ο ην έεε ην ιγένεια; -Τον καν -, ενάξει !"
1224,0,0," κία Σοία, βε ανιιοι, ο είναι; shoppingstar"
1225,0,0,kalomesimeraki ην αέα .
1226,0,0,ννα αία είαι είδλο ... Gntm gntmgr GNTMgr
1227,1,1,ο εαιξε η μη καανοηη ο κβενηικο εγο αο η κοιννια ..... και οι οι για να δει ον Τια εκλεινε ο ανεβο ο αανικα ! αανι κανον ο μαλακε ελικα !
1228,0,0,ΤΥΣΤΥ  Τ ΣΤΥΣ . ΨΤ ΣΥ  gynaikaxwrisonoma
1229,0,1,"@USER ει, λέει, 3 κε αν δεν είναι 4οδε κι είναι δίοδε ο είναι κ ολ ιθανν, ο άνθο είναι ένα μαλακιμένο ααδοιο καθίκι, ο αδιαοεί κ για α αιδιά ο .  άα ο άν είναι και καικαοα αιιάζει μ' αά ο λέει ."
1230,0,0,@USER ε @USER  ε έον κάνει έι η  α νια; Σα βαμί είαι;
1231,0,1,αάμε ο εεαι_ΥΤΣ λοιν ..άμε δναά
1232,1,1,"@USER  μαλακα ο ααζ κονιαξε, αο δεν μ αεει καθολο, γιαι δν θα κοει ηο αο ζονον αν ο αει ει, εν η ηο ημεην ειναι κομμενη α 2 . ιαν θα βγαλον αη οο θα μοει να αει ο καθε ημεην να δει ι μεει να ηιει καα οο για να αξει εικη ενη"
1233,1,0,@USER Χιονίδη και άει για 2η με οκοδήμο . ν ολίγοι αιδια ο εάγνο !
1234,0,0,"αι βε λνα και εγ αν α ο ι μο «έ άλλον αέα» αν ειέ,α α κοίια . gntmgr"
1235,0,0,@USER αε ειναι ολ ενοληικο γνικα και δεν εβεαι κανεναν . οε ο καθηγηε . εμενα μονιμ μο θιγει ο οι ειμαι 35 εν ην αξη εομε και γναικε 50+
1236,1,1, μαλακε μην ξεά . εε κολλήει με γκομενέο και οέεε αλλά για οοιοδήοε λγο θέλεε να αεμλακειε α α δία ο έα και να ηάεε; ια εκάεε ον ην η . Υάει οβα ενδεμενο να γλιεε .
1237,0,0,"εγιε νη, ίμα ένα αίδι κ ε κ ένα εαι ο κοάκι ε . ιι αν είε,  ειλε, δει 7-8 λεά καθεήεν, θα είε ιμήει ο λήε ε, 2 ει κ ην οα . ονανο . paokpao"
1238,1,1,@USER α κάθε μεα μαλακα είναι . Σαμάα να ο κάνει κοο έοιο κοανο . Ριο μλοκ .
1239,0,0,Σοζάνα: εγ έ άει μολινγκ δεν θα μοοα να ο κάν οέ ε κάοιον . ίη η Σοζάνα ην έιι: Ω gntmgr
1240,0,0,"@USER ι αγμαικ άνα έει ανικ ομάι, ι είναι να έει εαιθηίε, καμιά αδεή;"
1241,0,0,@USER ειαι κ μακια να ε καν μια αγκαλια ...
1242,0,0,@USER ιαι δεν ειαι και ε θεικο ο οκληηιο ο αλ6;
1243,0,0, ενεβιεβ ο ικο η ειβαλλον 3 GNTMgr
1244,1,0,ιαμε οο καιο ο αγοδι με ο ανγκο α αε μα 'αιδια με ο meine liebe ...tatouaz
1245,0,0," ΡΤ, διαβάζομε, ""έκοε"" ο 2ο μέο νοκιμανέ για λληνε γε η Σία, καά ον  -. άν αληθεει, α κίνηα είναι μάλλον οανή: εν έει να θμάαι ή να μαθαίνει ο κμο ι ""έλναμε"" κι εμεί ειβολ ..., ε, γγνμη γε . ιδικά εκεί ... (1/3 )"
1246,0,0,αια βγαλε και ον ννη να μα ει 2 λογια poweroflovegr
1247,0,0,ιαι ον κοαν αον;kokkinopotami
1248,0,0, Σ   Τ  ΥΤ  Τ Τ kalomesimeraki
1249,1,1,οιο μαλακα γιοαει γαμ Tsitsipas
1250,1,0,αν α να άει ί α λεά ο εδε ην οανα ο
1251,0,0,@USER  ξέεε ι είναι γναίκε
1252,0,1,@USER οανα γιε ίλη οκοοε ιλοοα να βάλει δέκα γε ο ίι ο να ο γαμανε η γναίκα βοδι
1253,0,0,Φιι-ιι ο αει να αει . @USER ειαι ολ κλοαδο λεμε .
1254,0,0,"Το οι οι ει α ο έξι εβολεέ ο Σιζα_ξειλε ειναι η ονοά, ο εγολη και κκαλη ο λε και ξεκάθαο ιδεολογικ ίγμα εκλογε2019"
1255,0,0,@USER ικα και οι ! αλλα αο ειναι και ο αλλοθι ο ! ανα λεει  ε αιδια καν μολινγκ ι αολε αο και εγ ονο ειμαι ! νομιζει οι ει ααλλαεαι αο ι μ@USER ο λεει !mesimeri_skai
1256,1,0,@USER Influencer λεγεαι .... η αλλι οι αμε οι ιομε κ οι ααξει ο κλο μα ...αα
1257,0,0,@USER ιαί να είαι ο άεο;
1258,0,1,εεμ ειαι γαονι . Τ ΤΣ Τ   ξεμαλιε ον ιλο kokkinopotami
1259,0,0,ν και θα ηθελα για ο ολ μονο και μονο να ειε καλεμενη ην 'ανια' mesimeri_skai kalomesimeraki
1260,0,0,@USER ίμα ο δεν είαι οήιο να βγαίνει οεκλογικά ι λαείε να εξηγεί ε μα ο άεο α η ...ι να οολάβον ο αγο η εγκ και οι λοιοί αέε ο ηοδελίο η ...καλα ο είναι και ο οοάλε και βάζει ένα εάκι !
1261,0,0," ι γλκιά κοέλα αή η Χιίνα μα, άλι με α ο μνιμο, γλκ αμγελο η είναι .TheVoiceGR"
1262,0,0,"εν α διέλε η αίνα , οανλλη ! εν διαλεαι μια έη ο είναι ήδη διαλμένη ! gynaikaxwrisonoma"
1263,0,0,"νο έι κεδίζει ο ΣΥΡ  εκλογέ .-κνει  έε-λείνει νοα-ελανει αάνομο μεανάε-λοκάει  ζαμί-ίνει κινηα  λληνε ν εκνοοιονν μ ακμα ειμένει ν κβενά λε κ κβενά  οξεμβογο ή  έλγιο, α  ξεάει δ είναι αλκάνια είε ο"
1264,1,1,α με βλέον α αιδάκια και θα κλαίνε ο δμο . Τα κλιά θα με γαβγίζον . ι γάε θα μο κάνον κ . ι αάδε θα με διαβάζον . ι άνε θα νομίζον ι θέλ ην οοή ο . ο να ο καον α ιολάκια λα μαλακ κομμια
1265,0,0,@USER  γνίζον ι ήαν μεανάε; ον διαβαήια και αηε;
1266,0,0,poweroflovegr ε για ία δεν κάνει ...
1267,0,0,ομμαάα TheVoiceGR
1268,0,1,"νάξει αιδιά άνει με α μαγικά , ε αίζει ι κανονικ γαμμα ; gntmgr"
1269,0,0,@USER ν είαι α εαλονίκη μο να ο οείν
1270,0,1,Το έιαξα μνη μο ο καζανακι να άε να γαμηθειε λοι και κί οι ανε
1271,0,0,"@USER ημήη ,ι οδέ κ να έει α ο εέλεξε να είαι είναι μανανο η ηλεαη ."
1272,0,0,"@USER μα εμαινε άνα κανεί δεν θα αολοαν . ίναι α ην η οι γναίκε δεν έον αομήει οε ο ανικ γμν δεν οκαλεί κάι, αλλά ο γναικείο οκαλεί ο άνε"
1273,0,1,"@USER α άει ο ίδιο,ιγά μη είλει γναίκα και αιδιά !οάει κα ο αιδί !"
1274,0,1, αμεανηη γναίκα
1275,0,0,"ο οκ είναι αν ακογεαι ""οίια ιάε ο ολί;"" αι αανά η άλλη ""α δεν με βολεει με αή ην οα"" GNTMgr"
1276,0,0,GNTMgr θεά μαμά λλη
1277,0,0,"erwtasmeta α ανοίγει ο κομμάι η ανθοκονία, ειβεβαιθηκε με dna . αα καιο έλεγαν οι ήε έαε 1, 2 μήνε, αα βήκαμε ην ννα μεα αο μηνε . οίο βλέει  ο ονελ κααλαβαίνει αέ ι ειει"
1278,0,0,"αίνομε ο εκλογικ μήμα με ον αδε μο και ο λέει η κοέλα, ο έδινε α ηοδέλια, έι ηλ αν καίι ο είαι, μο θμίζει ον ικίλια .  Σ  Σ ΡΣ ΩΣ Τ ΡΩ ΡΩ"
1279,0,0,@USER αν ειαι κοκλο !+
1280,0,0,1000 ε η βαδιά έει ο ξενοδοείο α . ά GNTMgr
1281,0,0,@USER αι ια ήαν η διαοά α αλλά νια !  αία άνα είναι αία με διαοεικά λγια και άξει !
1282,0,0,αινα κοια ο μνι ο ο ημένο κ μη μιλα ! gntmgr
1283,0,0,γιαί ήθε ο TheVoiceGR για να διαημί α ειαέζια αινίδια
1284,0,1,Ψολα η αι � shoppingstar
1285,0,0,ει ι αλλα νεα; λα καλα; kalytera Eοιμο για AnnitaKoita και Adinamoskrikosgr ο μειε αο .
1286,0,0,  αίλια Ρεγγίνα ιν ι λαικέ αγνιη poweroflovegr shoppingstar giatinparea skaipolkseftiles
1287,1,1,"@USER αν έει  αίδια ο ολη α βάλει ακαολη και Τζημεο ΥΣ/διοικηικη μεαθμιη,  διαολο λεγεαι, κι αμα δε ιάξον ο δημιο  έναν νο, εγ θ αλλάξ λανήη ."
1288,0,0,Σε μια α ο κάοιοι ήιαν ον ελολο ι εκλογε δεν με εκλήον οι δεν γνίζον ο βίκεαι η ολεμαδα giatinparea
1289,0,0,@USER ο οε η ανθινη ξειλα και ξεεμο μεααζεαι  ονηια;Σε λιγο θα μα ειε οι ζηλεομε και ι αικιε αο ο poweroflovegr . SurvivorGR
1290,1,0,@USER ε γαει οι δεν θα ακολεο αιδια μο αι ο ααν οιαικα ο αακα μαλλον ειναι καλεο αο ο λε γιαι αν δε θελει να ον ακοει θα αει α δικα ο (αιδι@) και οι με ον αναμενομενο οο . Υοθεονα οι αναεομαε ε ανα .
1291,1,0,@USER αλακέ άλι γκολ ο οβηγ
1292,0,0,Σεξιικ . Ρολάν κα βλέ μνο γναίκε . αι μνο για ο αναεναγμο . RolandGarros
1293,0,0,λλη μια μέα ο ο ενιο Φοθιη έει 6 .500 ολοοε κι εγ 3 .. μεά μην κάζεε για ημένα και κλίκε TheVoiceGR thefinal4Gr GNTMgr
1294,0,1,"@USER άι έοιε ιε λέε εεί οι οηδοι, και μο εε κιαξει ένα μοαλιι, ιδεομεοβεγα μαι . αμημενοι άνε"
1295,0,0,αλημέα και καλ /κ ! άνε α ο ε εαιεί για να είαι αομενο ! @ Divani Caravel Hotel
1296,0,0,"@USER ίε οι ε ενα αημα με ανομικο ηξε κααθεη αο ον αικο ο ήαν εξαανιμένο , ει ειαν ει ην αδεη ο και αναηθηκε αν ιε αο  ήαν δναν νεκ άνθο να δει κααθεη !ια αο κινηε οίε για ην θεη !"
1297,0,0,"άλη ον Σαλμα α ην κβενηη_ικο .ανένα θέμα,δηλνον,έκανε,ι κάνομε και μει .lol _θελαε"
1298,1,0,αλακέ εινά
1299,1,1," αγια δεν θέλει θεααλ ζε ε κονε βαίλια ιονιο ... ή, λαγια, οαναμιονο, αν δεν μαθεί κάοιον μην λε ηλιθιε δικαιολογίε γιαί κανεαι και αίνεαι ο αγάμμαο οεκι ειαι . Τολάιον, βε κάι ιο ιε αν ειείημα gntmgr"
1300,0,0,αλά ο Σάκη δεν ξέει ον ααζογλο; TheVoiceGR
1301,0,0,"@USER ολ ιμη ανιμειηνειδηοοίηη η αδναμία η ε εκείνη ην ηλικία . Τα αιδιά δεν είναι κοκλε να αίξομε .έει να είαι έοιμη να α καλοίει η ζή ο μαζί με ον άνθο ο αμοιβαια εεε ειλεξει ο 1 ον αλλο η ζη Τα λέει λα,μν αλα μαζί η ."
1302,0,0,λαινε για α καημενα αακια ! και ε λιγο θα ξεοολιαον α κοοολακια ! ι καλα ! GNTMgr
1303,0,0,οιο αγοδι είε ο άνο; TheVoiceGR
1304,0,0,"@USER ίαι α ο εο, κάι είδε να γίνεαι"
1305,0,0, καήοο ανάκη α οιινά ι εμεί θα άμε με ο γε και θα ήομε αδακια ! ι ακοδεξιοί είναι άνα ομινέδε
1306,1,1,@USER αλ μαλακα είναι ... Oh wait ! οί  αεον ...
1307,0,0,"αλλά ε ίλε η ακεδονία μα θα είναι ελληνική,είμαι βαθιά γκινημένη , γιαί ξέ ιάκο ο ο αιη είαι .ο αοδημιογηο άνθο είαι , ο ανιλαμβάνεαι α λακά μαα γιαί έει εάει μέα α αά .αάα μα ιάκο , είαι ο αλο ηγέη"
1308,0,0,"@USER ννη, έει να είαι εήανο για ην κη ο !  ολιική η κίη είναι α ανεη α ανθο με ην διλάια ή και ιλάια ηλικία ."
1309,0,0, λλάδα δεν κινδνεει α 16ονα και γε .  ο αίε κινδνεει
1310,1,1,Ρε οη μο δεν ο βολνει ο μαλακιμένο ! εν αει ιοα γιαο οοίο δεν έει ει έμμαα !
1311,0,1,"@USER αι οι γναίκε έον ικά οβλήμαα, δεν αίνον ένα λο και οιον άει ο άο, οε ανανίζοναι η άξη  έ ακοει ακεέ ειει ."
1312,0,0,"@USER ίη , ην λλάδα καλέ μο δεν άει  δναηα να δολέει και να ίει καιέα εκ εάν είαι κομμακλο και έει βμα δεξι .Τέλο , ε έγαν άι άομα αν εένα , ο καλ και οι λοιοι μοιοι ο ."
1313,0,0,αλα μα δολεει;Τι αομε διαλεγει;shoppingstar
1314,0,0,ονιζα:  νιθει ο η Σιδολα εαε ον ελικο ; μει:      Υ   masterchefgr masterchefgr_xeftiles
1315,0,0,"αν έεαι δικ μο άνθο και με άει να  η γνμη μο, ή θα  α ο ιε, αέει, δεν αέει ή θα αογ να αανή αν δεν θέλει να ακοει . giatinparea"
1316,0,1,"@USER εεε μια ονοκαθεηη , η αναοά γινεαι για η μειοα μα αενανι ο ογε μεα ην μικαιαικη κααοη και δεν εει καμμια εη με η νθηκη ν Σεβν .  νθηκη εεε ο κεμαλιε να κιαον και αοελεμα ; η αγδία η ικά ία"
1317,0,1,@USER Σθηκε ε εκλογέ και ξελοδιε ο κλο ο για να ξεκολλήει α ην καέκλα . Χνια ειάζεαι η α για να εανέλθει ην κανονικηα . ι ζημιέ είναι ανολγιε και θα ι ληεε λοι α .
1318,0,0,αι α ο ο κολο αναιέαι για α κονε ο λα; εν ον είαν εοιμάει να μει για γιμα gntmgr
1319,0,0,ι FF αοκονον με α λια για ην ννα αία ... gntmgr
1320,1,1,"ο η μαλακια ο TheVoiceGR ακομα α οκαακικα ειναι; και αο ο μοζοακη ι κανει, ακολοθει α ναια ο γαβαλα και ννεαι αλαεεινο η ανιγαη, ενα ειναι ο λακη"
1321,0,0,"με αλε, αναζηοναι α εθέ ο βάδι ο @USER k @USER . Τη ιγμή η εξαάνιη οοαν κοομι ί γαβάα κ καοαν ημαίε ΣΥΡ . οίο ο δει να εικοιννήει με ο κένο ήιξη εεαι_ΥΤΣ κ εεαι_μεγαλεη"
1322,1,0,//ο α οανα
1323,0,0,ι ίλε μ ; Χααααα αιο δν θε ε ξέει καμία ο gntmgr
1324,0,0,@USER γναίκε ο δθηκαν ..
1325,0,0, λεθεία ι αήνει λε να γίνον ξείλα και αλά κοιάει αν αβ . gntmgr
1326,0,0,"ο ε ήο ην άκη κμμα ο οοίο διαείνεαι ι είναι Τοκικ .  ""λλάδα"" είναι η γενέεια η ημοκαία, άλλα μή οι αγαημένοι μα ολιικοί άνδε έει να κάνεε κάι για α; ια να αξίζει να λέγεε άνε; @USER"
1327,0,0,ι Χιιανοί Ταλιμάν λλάδο (Χ .Τ ..) νομίζον ι οι μεανάε ζήλεαν ον μολιιζμ μα γι' α θέλον να ον αανίον ! Τον ολιιζμ μα ! Τον ζήλεαν ! _θελαε _ααενε _ξειλε μεαναεικο κβενηη_ικο νδ_mafia ογικο
1328,1,0,"@USER αλάκ να ει ην μάνα ο, μή οανάκι"
1329,0,0,"ιο,ιναοε kalomesimeraki"
1330,0,0,αλ ο βλήμα η Σοζάνα ααα ι είε ι είναι γκέλι; Χααα ο γιαγκολα γκέλι ; gntmgr
1331,1,0,οι οθνε μή αιδ μέι κ εγ ξέ ι είναι οναι
1332,0,0,"Τι καα , λάδι α ονικοοά έον μέα αά α cream n dust και βγάζον λε ο οη η λιαηα; gntmgr"
1333,0,0,Την είδαε και εεί η Σοζάνα ο trailer η εέα ε; gntmgr
1334,0,0,ο ο shoppingstar θελομε; Τζινα οειν αι λενη και ην αλλη με ο αο ο ην κοανηε ελεαια μεα θελομε
1335,0,0,"νομον να βγει να μα ει ολα α γκοι !ενάει ο κοομολι,αν διαλει και ι ff θα ναι ίνδαλμα gntmgr"
1336,1,1,Ρε μαλακε
1337,0,0,Τολια δοίλογε κοκολοε α λίγο να δ κάι AgriesMelisses
1338,0,0,ιν ε β ε έαα kokkinopotami καληέα αιδιά
1339,0,0,ε α ην καλεη ογαία ην ννα αία μην α άει και α ηκει gntmgr
1340,0,0," ηοάκη είε ι είναι ανέικη η 13η ναξη εννονα ην ολκληη ναξη,ι ένα μέο η ο εξηγηε .εν ειάζεαι να είαι  για να ο κααλάβει .αεμηνείε έμαα ο Τια αοιαέ ον ιγοναον,α κάνον αλλι ΣΥΡ εκλογέ2019 εκλογε"
1341,0,0,"@USER Σο ολειο μαθαιναμε οι ολα α μαα (γα, εεα κ αεια) αν αξάνεαι η θεμοκαία ο (θεμαίνοναι), διαέλλοναι, αξάνεαι δηλαδή ο γκο ο, εν αν μεινεαι η θεμοκαία ο (οναι), δηλαδη έλλοναι . α δεν ειμαε ονοι, ζεοι ειμαε !.."
1342,0,0,δεν ο ιε οι ο ααακ ειε ο αγαημενο μο κομμαι ο Σανο και ι εοη νη εει για οο νεο αιδι� XFactorGR
1343,0,0,TheVoiceGR ολ αία νή !
1344,1,0,"Τα νια ο λέγαμε α καάλαβα ι ημαίνει "" οε μλε"" εκλογε_2019 εκλογε ηοακη _ξειλε"
1345,0,0, μαη ελίδα έει νομα κ ονομάζεαι @USER . ίαι λίγο για εδο ο 
1346,0,0,"άια μο, γκαβή είαι ε αγάη; ο ην είδε να δκολεεαι ην άιζε, ΣΡΡ . GNTMgr"
1347,0,0,@USER είαι 12 ονν δεν εξηγείαι αλλι
1348,0,0,"αν ο μικοκκλο διακαέεαι α ανμοιο βήμα, θα ημαιεί ο νημιονο ο μεεο βήμα η αλαίη μαλαίνα, με αοέλεμα να άει η εμοία ο οεικο νειμο . Τάδε εη, Τάο 2019 μ .Χ . GNTMgr"
1349,0,0,Ψεο-ανθιμ με ο μεανάε . Ψεο-ανθιμ με ο εξαημένο . ΣΥΡ # ιαννολη κανακη μεαναεικο
1350,0,0,καια: αο δεν ειναι αβαναζ αμα δε μο να κο α οδια η αλλη δε με αοα βαιεμαι gntmgr
1351,1,0,Σκολε ολ ο δεινει ι η αια είναι βμα ο . αια α ο είδαν ον αακήα ο λε να δολέει ολ; GNTMgr
1352,0,1,"@USER ιαβάζει εν είαι live ; ε ο ζαιο μην είε κοιδα, ηίε  α και μέι ι εθνικέ εκλογέ θα α δον 5λαια ειδμαα εκλογε"
